"","Offense","Description","Neighborhood","Precinct","UCRCode","Time","Month","Year","Date","Longitude","Latitude"
"8840","THEFT","Other Theft","NEAR - NORTH",4,7,"10:20:00","04","2015","2015-04-15",-93.286812,44.998562
"8841","THEFT","Other Theft","WINDOM",5,7,"00:00:00","04","2015","2015-04-15",-93.28788,44.898651
"8842","TMVP","Theft-motr Veh Parts","COMO",2,7,"00:00:00","04","2015","2015-04-15",-93.2295,44.991451
"8843","TFMV","Theft From Motr Vehc","MCKINLEY",4,7,"07:00:00","04","2015","2015-04-15",-93.29055,45.020321
"8844","THEFT","Other Theft","EAST PHILLIPS",3,7,"23:45:00","04","2015","2015-04-15",-93.251991,44.957581
"8845","THFTSW","Theft By Swindle","PHILLIPS WEST",3,7,"09:00:00","04","2015","2015-04-15",-93.265831,44.95335
"8846","THEFT","Other Theft","WEBBER - CAMDEN",4,7,"09:57:00","04","2015","2015-04-15",-93.299202,45.031109
"8847","THFTSW","Theft By Swindle","CENTRAL",3,7,"11:30:00","04","2015","2015-04-15",-93.268623,44.943951
"8848","TFMV","Theft From Motr Vehc","MINNEHAHA",3,7,"12:00:00","04","2015","2015-04-15",-93.203438,44.90601
"8849","THEFT","Other Theft","ELLIOT PARK",1,7,"23:00:00","04","2015","2015-04-15",-93.26255,44.96888
"8850","THEFT","Other Theft","BRYN - MAWR",4,7,"04:47:00","04","2015","2015-04-15",-93.326363,44.96859
"8851","BURGD","Burglary Of Dwelling","BRYN - MAWR",4,6,"00:00:00","04","2015","2015-04-15",-93.309258,44.974998
"8852","ASLT2","Asslt W/dngrs Weapon","WILLARD - HAY",4,5,"14:44:00","04","2015","2015-04-15",-93.310028,44.987282
"8853","TFMV","Theft From Motr Vehc","SEWARD",3,7,"21:45:00","04","2015","2015-04-15",-93.240509,44.962528
"8854","TFMV","Theft From Motr Vehc","WENONAH",3,7,"16:00:00","04","2015","2015-04-15",-93.226189,44.90329
"8855","BURGD","Burglary Of Dwelling","LYNDALE",5,6,"13:45:00","04","2015","2015-04-15",-93.277527,44.942749
"8856","BURGB","Burglary Of Business","DOWNTOWN WEST",1,6,"14:20:00","04","2015","2015-04-15",-93.275017,44.974751
"8857","THFTSW","Theft By Swindle","PHILLIPS WEST",3,7,"17:29:00","04","2015","2015-04-15",-93.263008,44.952679
"8858","BURGD","Burglary Of Dwelling","BANCROFT",3,6,"07:00:00","04","2015","2015-04-15",-93.259071,44.92728
"8859","TFMV","Theft From Motr Vehc","MINNEHAHA",3,7,"17:00:00","04","2015","2015-04-15",-93.22245,44.911888
"8860","THEFT","Other Theft","WHITTIER",5,7,"22:00:00","04","2015","2015-04-15",-93.283401,44.951149
"8861","THEFT","Other Theft","LORING PARK",1,7,"12:00:00","04","2015","2015-04-15",-93.278282,44.96825
"8862","BURGD","Burglary Of Dwelling","WAITE PARK",2,6,"09:30:00","04","2015","2015-04-15",-93.236023,45.02623
"8863","ROBBIZ","Robbery Of Business","WILLARD - HAY",4,4,"19:57:00","04","2015","2015-04-15",-93.309517,44.99617
"8864","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"13:26:00","04","2015","2015-04-14",-93.275017,44.974751
"8865","SHOPLF","Shoplifting","LONGFELLOW",3,7,"19:11:00","04","2015","2015-04-15",-93.235672,44.951511
"8866","ASLT2","Asslt W/dngrs Weapon","MIDTOWN PHILLIPS",3,5,"18:01:00","04","2015","2015-04-15",-93.258774,44.95734
"8867","THEFT","Other Theft","NEAR - NORTH",4,7,"19:40:00","04","2015","2015-04-15",-93.2892,44.998249
"8868","TFMV","Theft From Motr Vehc","NICOLLET ISLAND - EAST BANK",2,7,"19:38:00","04","2015","2015-04-15",-93.25563,44.989498
"8869","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"12:00:00","04","2015","2015-04-15",-93.272751,44.972469
"8870","ASLT2","Asslt W/dngrs Weapon","WENONAH",3,5,"22:20:00","04","2015","2015-04-15",-93.223839,44.89854
"8871","THEFT","Other Theft","DOWNTOWN WEST",1,7,"22:06:00","04","2015","2015-04-15",-93.273857,44.98048
"8872","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"19:30:00","04","2015","2015-04-15",-93.278679,44.976749
"8873","BURGD","Burglary Of Dwelling","WAITE PARK",2,6,"23:40:00","04","2015","2015-04-16",-93.237106,45.03548
"8874","THEFT","Other Theft","LORING PARK",1,7,"11:00:00","04","2015","2015-04-16",-93.284073,44.966888
"8875","BURGD","Burglary Of Dwelling","LOGAN PARK",2,6,"17:00:00","04","2015","2015-04-16",-93.252274,45.002991
"8876","BURGB","Burglary Of Business","WHITTIER",5,6,"00:15:00","04","2015","2015-04-16",-93.287086,44.960018
"8877","ASLT2","Asslt W/dngrs Weapon","VENTURA VILLAGE",3,5,"23:58:00","04","2015","2015-04-16",-93.255074,44.960281
"8878","DASLT2","2nd Deg Domes Aslt","LONGFELLOW",3,5,"00:04:00","04","2015","2015-04-16",-93.231033,44.944641
"8879","DASLT2","2nd Deg Domes Aslt","FOLWELL",4,5,"23:30:00","04","2015","2015-04-16",-93.303558,45.019741
"8880","TFMV","Theft From Motr Vehc","NEAR - NORTH",4,7,"05:45:00","04","2015","2015-04-16",-93.2892,44.998249
"8881","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"18:45:00","04","2015","2015-04-16",-93.277908,44.976711
"8882","DASTR","Domestic Assault/Strangulation","EAST ISLES",5,5,"03:41:00","04","2015","2015-04-16",-93.298729,44.953941
"8883","THEFT","Other Theft","WHITTIER",5,7,"16:30:00","04","2015","2015-04-16",-93.281837,44.949322
"8884","BURGB","Burglary Of Business","WHITTIER",5,6,"23:59:00","04","2015","2015-04-16",-93.287086,44.960018
"8885","TFPER","Theft From Person","VENTURA VILLAGE",3,7,"08:03:00","04","2015","2015-04-16",-93.262558,44.962711
"8886","TFMV","Theft From Motr Vehc","MORRIS PARK",3,7,"01:00:00","04","2015","2015-04-16",-93.211113,44.89893
"8887","AUTOTH","Motor Vehicle Theft","LORING PARK",1,8,"17:30:00","04","2015","2015-04-16",-93.28125,44.967892
"8888","BURGB","Burglary Of Business","JORDAN",4,6,"20:00:00","04","2015","2015-04-16",-93.308609,45.012619
"8889","TFMV","Theft From Motr Vehc","VICTORY",4,7,"17:00:00","04","2015","2015-04-16",-93.309471,45.035042
"8890","THEFT","Other Theft","MCKINLEY",4,7,"16:00:00","04","2015","2015-04-16",-93.288933,45.018978
"8891","AUTOTH","Motor Vehicle Theft","NORTHROP",3,8,"19:00:00","04","2015","2015-04-16",-93.257133,44.916248
"8892","BURGD","Burglary Of Dwelling","WHITTIER",5,6,"04:00:00","04","2015","2015-04-16",-93.274437,44.95248
"8893","BURGD","Burglary Of Dwelling","HOWE",3,6,"17:00:00","04","2015","2015-04-16",-93.221321,44.9389
"8894","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"18:15:00","04","2015","2015-04-16",-93.272507,44.974388
"8895","TMVP","Theft-motr Veh Parts","HOWE",3,7,"23:00:00","04","2015","2015-04-16",-93.232597,44.940849
"8896","BURGB","Burglary Of Business","WHITTIER",5,6,"20:00:00","04","2015","2015-04-16",-93.278427,44.952492
"8897","THFTSW","Theft By Swindle","EAST ISLES",5,7,"23:00:00","04","2015","2015-04-16",-93.299393,44.95718
"8898","THEFT","Other Theft","EAST PHILLIPS",3,7,"23:00:00","04","2015","2015-04-16",-93.240181,44.948509
"8899","BURGD","Burglary Of Dwelling","WHITTIER",5,6,"09:30:00","04","2015","2015-04-16",-93.279938,44.950981
"8900","THEFT","Other Theft","ST. ANTHONY WEST",2,7,"00:00:00","04","2015","2015-04-16",-93.26178,44.99823
"8901","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"19:30:00","04","2015","2015-04-16",-93.279037,44.9757
"8902","THEFT","Other Theft","DOWNTOWN WEST",1,7,"11:30:00","04","2015","2015-04-16",-93.267601,44.976871
"8903","THEFT","Other Theft","UNIVERSITY OF MINNESOTA",2,7,"12:26:00","04","2015","2015-04-16",-93.238068,44.972649
"8904","THEFT","Other Theft","CORCORAN",3,7,"11:26:00","04","2015","2015-04-16",-93.234718,44.941799
"8905","BURGD","Burglary Of Dwelling","COMO",2,6,"01:00:00","04","2015","2015-04-16",-93.227058,44.98769
"8906","THEFT","Other Theft","FOLWELL",4,7,"20:00:00","04","2015","2015-04-16",-93.300003,45.022202
"8907","THEFT","Other Theft","NEAR - NORTH",4,7,"03:00:00","04","2015","2015-04-16",-93.299431,44.993069
"8908","BIKETF","Bike Theft","WHITTIER",5,7,"18:00:00","04","2015","2015-04-16",-93.2826,44.96109
"8909","ROBPAG","Robbery Per Agg","HAWTHORNE",4,4,"14:00:00","04","2015","2015-04-16",-93.292587,45.00024
"8910","ARSON","Arson","FOLWELL",4,10,"02:00:00","04","2015","2015-04-16",-93.304092,45.017071
"8911","ROBPER","Robbery Of Person","FOLWELL",4,4,"13:45:00","04","2015","2015-04-16",-93.298126,45.02219
"8912","THEFT","Other Theft","HARRISON",4,7,"00:00:00","04","2015","2015-04-16",-93.30896,44.979408
"8913","SHOPLF","Shoplifting","LOWRY HILL EAST",5,7,"15:25:00","04","2015","2015-04-16",-93.292824,44.948849
"8914","BIKETF","Bike Theft","PROSPECT PARK - EAST RIVER ROAD",2,7,"22:00:00","04","2015","2015-04-16",-93.220978,44.97184
"8915","AUTOTH","Motor Vehicle Theft","CENTRAL",3,8,"19:00:00","04","2015","2015-04-16",-93.266769,44.94331
"8916","TFMV","Theft From Motr Vehc","LINDEN HILLS",5,7,"00:00:00","04","2015","2015-04-16",-93.308937,44.929859
"8917","THEFT","Other Theft","PROSPECT PARK - EAST RIVER ROAD",2,7,"19:00:00","04","2015","2015-04-16",-93.207718,44.967979
"8918","TFMV","Theft From Motr Vehc","PROSPECT PARK - EAST RIVER ROAD",2,7,"21:00:00","04","2015","2015-04-16",-93.210083,44.96423
"8919","DASTR","Domestic Assault/Strangulation","JORDAN",4,5,"09:00:00","04","2015","2015-04-16",-93.307037,45.004662
"8920","THEFT","Other Theft","SUMNER - GLENWOOD",4,7,"18:10:00","04","2015","2015-04-16",-93.291763,44.984501
"8921","THEFT","Other Theft","DOWNTOWN WEST",1,7,"19:07:00","04","2015","2015-04-16",-93.269012,44.977852
"8922","TFMV","Theft From Motr Vehc","DIAMOND LAKE",3,7,"18:05:00","04","2015","2015-04-16",-93.247993,44.897732
"8923","BIKETF","Bike Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"21:00:00","04","2015","2015-04-16",-93.273102,44.96487
"8924","BURGD","Burglary Of Dwelling","EAST PHILLIPS",3,6,"15:43:00","04","2015","2015-04-16",-93.247772,44.953281
"8925","TFMV","Theft From Motr Vehc","WEST CALHOUN",5,7,"20:20:00","04","2015","2015-04-16",-93.319901,44.94334
"8926","ASLT4","Aslt-police/emerg P","CEDAR RIVERSIDE",1,5,"18:40:00","04","2015","2015-04-16",-93.25116,44.969261
"8927","AUTOTH","Motor Vehicle Theft","LOWRY HILL",5,8,"20:00:00","04","2015","2015-04-16",-93.293449,44.964272
"8928","THEFT","Other Theft","CENTRAL",3,7,"19:00:00","04","2015","2015-04-16",-93.270203,44.939571
"8929","TFMV","Theft From Motr Vehc","DIAMOND LAKE",3,7,"17:58:00","04","2015","2015-04-16",-93.247543,44.901421
"8930","TFPER","Theft From Person","BOTTINEAU",2,7,"20:51:00","04","2015","2015-04-16",-93.266357,45.008541
"8931","BURGD","Burglary Of Dwelling","POWDERHORN PARK",3,6,"08:15:00","04","2015","2015-04-16",-93.259087,44.937099
"8932","AUTOTH","Motor Vehicle Theft","HOWE",3,8,"09:30:00","04","2015","2015-04-16",-93.231407,44.94112
"8933","DASLT2","2nd Deg Domes Aslt","NEAR - NORTH",4,5,"22:42:00","04","2015","2015-04-16",-93.29818,44.990829
"8934","TMVP","Theft-motr Veh Parts","HOWE",3,7,"22:00:00","04","2015","2015-04-16",-93.226334,44.935638
"8935","ROBPAG","Robbery Per Agg","HOWE",3,4,"20:10:00","04","2015","2015-04-16",-93.217873,44.93782
"8936","THEFT","Other Theft","VICTORY",4,7,"21:30:00","04","2015","2015-04-17",-93.306343,45.034401
"8937","ROBPAG","Robbery Per Agg","POWDERHORN PARK",3,4,"23:45:00","04","2015","2015-04-17",-93.253777,44.948372
"8938","ARSON","Arson","COOPER",3,10,"00:35:00","04","2015","2015-04-17",-93.214241,44.95509
"8939","DASLT2","2nd Deg Domes Aslt","AUDUBON PARK",2,5,"01:58:00","04","2015","2015-04-17",-93.245758,45.01944
"8940","ROBPAG","Robbery Per Agg","MIDTOWN PHILLIPS",3,4,"02:12:00","04","2015","2015-04-17",-93.255341,44.953999
"8941","AUTOTH","Motor Vehicle Theft","HARRISON",1,8,"02:00:00","04","2015","2015-04-17",-93.309669,44.978951
"8942","THEFT","Other Theft","UNIVERSITY OF MINNESOTA",2,7,"00:00:00","04","2015","2015-04-17",-93.237167,44.973782
"8943","TFMV","Theft From Motr Vehc","FOLWELL",4,7,"22:00:00","04","2015","2015-04-17",-93.301003,45.018742
"8944","ROBPAG","Robbery Per Agg","FOLWELL",4,4,"07:00:00","04","2015","2015-04-17",-93.308243,45.013241
"8945","BURGD","Burglary Of Dwelling","ARMATAGE",5,6,"22:00:00","04","2015","2015-04-17",-93.311577,44.898201
"8946","DASTR","Domestic Assault/Strangulation","WEBBER - CAMDEN",4,5,"00:01:00","04","2015","2015-04-17",-93.290131,45.032471
"8947","TFMV","Theft From Motr Vehc","FOLWELL",4,7,"22:30:00","04","2015","2015-04-17",-93.293427,45.01841
"8948","TFMV","Theft From Motr Vehc","LIND - BOHANON",4,7,"21:00:00","04","2015","2015-04-17",-93.290512,45.043221
"8949","THEFT","Other Theft","FULTON",5,7,"22:00:00","04","2015","2015-04-17",-93.31089,44.9133
"8950","BURGD","Burglary Of Dwelling","MCKINLEY",4,6,"23:00:00","04","2015","2015-04-17",-93.285843,45.015099
"8951","THEFT","Other Theft","DOWNTOWN WEST",1,7,"00:00:00","04","2015","2015-04-17",-93.27243,44.981781
"8952","TFMV","Theft From Motr Vehc","FULTON",5,7,"18:00:00","04","2015","2015-04-17",-93.315407,44.915791
"8953","TFMV","Theft From Motr Vehc","SEWARD",3,7,"20:00:00","04","2015","2015-04-17",-93.227402,44.955002
"8954","THEFT","Other Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"20:00:00","04","2015","2015-04-17",-93.272118,44.965752
"8955","TMVP","Theft-motr Veh Parts","LONGFELLOW",3,7,"02:00:00","04","2015","2015-04-17",-93.226097,44.945889
"8956","SHOPLF","Shoplifting","STEVENS SQUARE - LORING HEIGHTS",5,7,"10:10:00","04","2015","2015-04-17",-93.277634,44.962688
"8957","TFMV","Theft From Motr Vehc","COMO",2,7,"20:00:00","04","2015","2015-04-17",-93.230911,44.9897
"8958","TFMV","Theft From Motr Vehc","CEDAR RIVERSIDE",1,7,"20:38:00","04","2015","2015-04-17",-93.248894,44.972641
"8959","TFMV","Theft From Motr Vehc","CORCORAN",3,7,"00:00:00","04","2015","2015-04-17",-93.240089,44.939289
"8960","SHOPLF","Shoplifting","LONGFELLOW",3,7,"11:30:00","04","2015","2015-04-17",-93.236366,44.949348
"8961","ARSON","Arson","MIDTOWN PHILLIPS",3,10,"20:48:00","04","2015","2015-04-17",-93.25782,44.9571
"8962","TFMV","Theft From Motr Vehc","CLEVELAND",4,7,"10:00:00","04","2015","2015-04-17",-93.309509,45.013241
"8963","TFMV","Theft From Motr Vehc","CEDAR RIVERSIDE",1,7,"10:30:00","04","2015","2015-04-17",-93.250931,44.968899
"8964","THEFT","Other Theft","COMO",2,7,"22:00:00","04","2015","2015-04-17",-93.217567,44.98719
"8965","THEFT","Other Theft","DOWNTOWN EAST",1,7,"12:30:00","04","2015","2015-04-17",-93.254143,44.97599
"8966","BURGD","Burglary Of Dwelling","COLUMBIA PARK",2,6,"00:30:00","04","2015","2015-04-17",-93.264038,45.032242
"8967","BURGD","Burglary Of Dwelling","WHITTIER",5,6,"13:30:00","04","2015","2015-04-17",-93.272102,44.96225
"8968","SHOPLF","Shoplifting","LONGFELLOW",3,7,"13:45:00","04","2015","2015-04-17",-93.236366,44.949348
"8969","TFMV","Theft From Motr Vehc","NICOLLET ISLAND - EAST BANK",2,7,"23:00:00","04","2015","2015-04-17",-93.257828,44.987499
"8970","BURGD","Burglary Of Dwelling","HAWTHORNE",4,6,"15:20:00","04","2015","2015-04-17",-93.288368,45.007511
"8971","TFPER","Theft From Person","ELLIOT PARK",1,7,"12:56:00","04","2015","2015-04-17",-93.266068,44.970798
"8972","TFMV","Theft From Motr Vehc","LORING PARK",1,7,"07:00:00","04","2015","2015-04-17",-93.272331,44.968769
"8973","SHOPLF","Shoplifting","COOPER",3,7,"16:19:00","04","2015","2015-04-17",-93.210548,44.948639
"8974","TFMV","Theft From Motr Vehc","CEDAR RIVERSIDE",1,7,"17:00:00","04","2015","2015-04-17",-93.247063,44.96978
"8975","ASLT2","Asslt W/dngrs Weapon","LIND - BOHANON",4,5,"17:20:00","04","2015","2015-04-17",-93.287956,45.040779
"8976","TFMV","Theft From Motr Vehc","EAST HARRIET",5,7,"17:30:00","04","2015","2015-04-17",-93.294907,44.927769
"8977","ROBPER","Robbery Of Person","SEWARD",3,4,"18:35:00","04","2015","2015-04-17",-93.244499,44.963181
"8978","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"12:59:00","04","2015","2015-04-16",-93.275017,44.974751
"8979","ASLT2","Asslt W/dngrs Weapon","DOWNTOWN WEST",1,5,"19:06:00","04","2015","2015-04-17",-93.273857,44.974979
"8980","BURGD","Burglary Of Dwelling","STEVENS SQUARE - LORING HEIGHTS",5,6,"18:00:00","04","2015","2015-04-17",-93.274933,44.96381
"8981","THEFT","Other Theft","CEDAR RIVERSIDE",1,7,"12:00:00","04","2015","2015-04-17",-93.248367,44.96936
"8982","SHOPLF","Shoplifting","COOPER",3,7,"18:25:00","04","2015","2015-04-17",-93.210548,44.948639
"8983","AUTOTH","Motor Vehicle Theft","HARRISON",4,8,"17:00:00","04","2015","2015-04-17",-93.291901,44.97757
"8984","TFMV","Theft From Motr Vehc","WHITTIER",5,7,"19:10:00","04","2015","2015-04-17",-93.281853,44.948769
"8985","TFMV","Theft From Motr Vehc","SHINGLE CREEK",4,7,"08:00:00","04","2015","2015-04-17",-93.314728,45.047031
"8986","THFTSW","Theft By Swindle","NORTH LOOP",1,7,"22:00:00","04","2015","2015-04-17",-93.280037,44.98457
"8987","TFMV","Theft From Motr Vehc","HIAWATHA",3,7,"20:14:00","04","2015","2015-04-17",-93.213081,44.916752
"8988","AUTOTH","Motor Vehicle Theft","FOLWELL",4,8,"23:09:00","04","2015","2015-04-18",-93.306969,45.013229
"8989","TFMV","Theft From Motr Vehc","SHERIDAN",2,7,"21:00:00","04","2015","2015-04-18",-93.261757,45.002972
"8990","DASTR","Domestic Assault/Strangulation","HOWE",3,5,"21:28:00","04","2015","2015-04-18",-93.227699,44.933048
"8991","TFPER","Theft From Person","PHILLIPS WEST",3,7,"22:00:00","04","2015","2015-04-18",-93.262672,44.94836
"8992","AUTOTH","Motor Vehicle Theft","ST. ANTHONY WEST",2,8,"03:21:00","04","2015","2015-04-18",-93.263252,44.998562
"8993","THEFT","Other Theft","DOWNTOWN WEST",1,7,"02:50:00","04","2015","2015-04-18",-93.273857,44.98048
"8994","BURGD","Burglary Of Dwelling","VENTURA VILLAGE",3,6,"22:00:00","04","2015","2015-04-18",-93.266571,44.96373
"8995","ROBPER","Robbery Of Person","DOWNTOWN WEST",1,4,"04:12:00","04","2015","2015-04-18",-93.27375,44.981621
"8996","ROBPAG","Robbery Per Agg","PHILLIPS WEST",3,4,"03:10:00","04","2015","2015-04-18",-93.262672,44.94836
"8997","CSCR","Crim Sex Cond-rape","LONGFELLOW",3,3,"01:30:00","04","2015","2015-04-18",-93.235672,44.951511
"8998","BURGD","Burglary Of Dwelling","LOWRY HILL EAST",5,6,"10:30:00","04","2015","2015-04-18",-93.288933,44.959438
"8999","THEFT","Other Theft","DOWNTOWN WEST",1,7,"08:25:00","04","2015","2015-04-18",-93.275017,44.974751
"9000","TFMV","Theft From Motr Vehc","PROSPECT PARK - EAST RIVER ROAD",2,7,"01:00:00","04","2015","2015-04-18",-93.220779,44.971909
"9001","BURGD","Burglary Of Dwelling","SHERIDAN",2,6,"19:00:00","02","2015","2015-02-11",-93.269089,45.003689
"9002","AUTOTH","Motor Vehicle Theft","LYNDALE",5,8,"08:00:00","02","2015","2015-02-11",-93.275742,44.942879
"9003","THEFT","Other Theft","ECCO",5,7,"00:00:00","02","2015","2015-02-11",-93.30304,44.947239
"9004","BURGD","Burglary Of Dwelling","LONGFELLOW",3,6,"12:03:00","02","2015","2015-02-11",-93.222588,44.944012
"9005","AUTOTH","Motor Vehicle Theft","POWDERHORN PARK",3,8,"20:00:00","02","2015","2015-02-11",-93.24868,44.94656
"9006","THEFT","Other Theft","DOWNTOWN WEST",1,7,"02:00:00","02","2015","2015-02-11",-93.26503,44.982231
"9007","THEFT","Other Theft","LONGFELLOW",3,7,"17:00:00","02","2015","2015-02-11",-93.236366,44.949348
"9008","AUTOTH","Motor Vehicle Theft","CEDAR RIVERSIDE",1,8,"22:00:00","02","2015","2015-02-11",-93.245407,44.966412
"9009","THEFT","Other Theft","LONGFELLOW",3,7,"08:00:00","02","2015","2015-02-11",-93.235519,44.953072
"9010","THEFT","Other Theft","NEAR - NORTH",4,7,"14:03:00","02","2015","2015-02-11",-93.2892,44.998249
"9011","AUTOTH","Motor Vehicle Theft","LOWRY HILL EAST",5,8,"08:00:00","02","2015","2015-02-11",-93.290932,44.960579
"9012","TFMV","Theft From Motr Vehc","SEWARD",3,7,"12:10:00","02","2015","2015-02-11",-93.232628,44.964008
"9013","TFMV","Theft From Motr Vehc","CARAG",5,7,"19:35:00","02","2015","2015-02-11",-93.29792,44.9468
"9014","DASLT2","2nd Deg Domes Aslt","CENTRAL",3,5,"15:09:00","02","2015","2015-02-11",-93.263573,44.945938
"9015","THEFT","Other Theft","DOWNTOWN WEST",1,7,"16:00:00","02","2015","2015-02-11",-93.274696,44.973991
"9016","THEFT","Other Theft","DOWNTOWN WEST",1,7,"16:26:00","02","2015","2015-02-11",-93.279457,44.9753
"9017","AUTOTH","Motor Vehicle Theft","CORCORAN",3,8,"17:45:00","02","2015","2015-02-11",-93.245399,44.944519
"9018","THEFT","Other Theft","MORRIS PARK",3,7,"13:30:00","02","2015","2015-02-11",-93.215637,44.900581
"9019","THEFT","Other Theft","LONGFELLOW",3,7,"17:10:00","02","2015","2015-02-11",-93.232719,44.9487
"9020","BURGD","Burglary Of Dwelling","HOLLAND",2,6,"09:00:00","02","2015","2015-02-11",-93.261711,45.008411
"9021","BURGB","Burglary Of Business","CARAG",5,6,"23:00:00","02","2015","2015-02-11",-93.297409,44.944019
"9022","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"09:52:00","02","2015","2015-02-09",-93.275017,44.974751
"9023","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"09:53:00","02","2015","2015-02-09",-93.272926,44.976681
"9024","AUTOTH","Motor Vehicle Theft","HAWTHORNE",4,8,"20:00:00","02","2015","2015-02-11",-93.292717,45.01239
"9025","BURGD","Burglary Of Dwelling","MCKINLEY",4,6,"18:30:00","02","2015","2015-02-11",-93.28759,45.017818
"9026","SHOPLF","Shoplifting","LONGFELLOW",3,7,"17:15:00","02","2015","2015-02-11",-93.235672,44.951511
"9027","THEFT","Other Theft","KING FIELD",5,7,"18:40:00","02","2015","2015-02-11",-93.287849,44.93021
"9028","BURGD","Burglary Of Dwelling","ERICSSON",3,6,"08:00:00","02","2015","2015-02-11",-93.232491,44.917271
"9029","AUTOTH","Motor Vehicle Theft","CEDAR RIVERSIDE",1,8,"21:03:00","02","2015","2015-02-11",-93.250328,44.968159
"9030","BURGD","Burglary Of Dwelling","TANGLETOWN",5,6,"19:25:00","02","2015","2015-02-11",-93.278358,44.918079
"9031","SHOPLF","Shoplifting","NORTH LOOP",1,7,"23:10:00","02","2015","2015-02-12",-93.280037,44.98457
"9032","DASLT2","2nd Deg Domes Aslt","SUMNER - GLENWOOD",4,5,"01:30:00","02","2015","2015-02-12",-93.29081,44.989269
"9033","BURGD","Burglary Of Dwelling","WHITTIER",5,6,"13:00:00","02","2015","2015-02-12",-93.276932,44.958149
"9034","AUTOTH","Motor Vehicle Theft","PROSPECT PARK - EAST RIVER ROAD",2,8,"22:00:00","02","2015","2015-02-12",-93.218513,44.96933
"9035","THEFT","Other Theft","DOWNTOWN WEST",1,7,"15:15:00","02","2015","2015-02-12",-93.270149,44.98061
"9036","BURGD","Burglary Of Dwelling","WILLARD - HAY",4,6,"23:00:00","02","2015","2015-02-12",-93.311729,44.988079
"9037","AUTOTH","Motor Vehicle Theft","LONGFELLOW",3,8,"09:03:00","02","2015","2015-02-12",-93.233841,44.942532
"9038","BURGD","Burglary Of Dwelling","LINDEN HILLS",5,6,"14:00:00","02","2015","2015-02-12",-93.315811,44.923038
"9039","THEFT","Other Theft","POWDERHORN PARK",3,7,"11:00:00","02","2015","2015-02-12",-93.254128,44.94521
"9040","BIKETF","Bike Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"23:00:00","02","2015","2015-02-12",-93.276588,44.96521
"9041","THEFT","Other Theft","HAWTHORNE",4,7,"11:50:00","02","2015","2015-02-12",-93.287552,44.999889
"9042","SHOPLF","Shoplifting","SEWARD",3,7,"12:15:00","02","2015","2015-02-12",-93.241821,44.96299
"9043","ROBPER","Robbery Of Person","DOWNTOWN WEST",1,4,"17:00:00","02","2015","2015-02-12",-93.27224,44.976898
"9044","THEFT","Other Theft","VENTURA VILLAGE",3,7,"03:30:00","02","2015","2015-02-12",-93.254181,44.96043
"9045","THEFT","Other Theft","MARCY HOLMES",2,7,"08:00:00","02","2015","2015-02-12",-93.254791,44.987122
"9046","ROBPER","Robbery Of Person","DOWNTOWN WEST",1,4,"13:30:00","02","2015","2015-02-12",-93.26619,44.973679
"9047","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"18:45:00","02","2015","2015-02-10",-93.275017,44.974751
"9048","THEFT","Other Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"09:00:00","02","2015","2015-02-12",-93.278587,44.96365
"9049","BURGD","Burglary Of Dwelling","CLEVELAND",4,6,"15:24:00","02","2015","2015-02-12",-93.313011,45.022411
"9050","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"11:45:00","02","2015","2015-02-12",-93.275017,44.974751
"9051","DASLT2","2nd Deg Domes Aslt","NORTH LOOP",1,5,"15:45:00","02","2015","2015-02-12",-93.281578,44.982861
"9052","BURGD","Burglary Of Dwelling","ARMATAGE",5,6,"14:49:00","02","2015","2015-02-12",-93.316628,44.902302
"9053","THEFT","Other Theft","MID - CITY INDUSTRIAL",2,7,"14:37:00","02","2015","2015-02-12",-93.218773,44.99197
"9054","THEFT","Other Theft","HOLLAND",2,7,"12:00:00","02","2015","2015-02-12",-93.257736,45.011662
"9055","SHOPLF","Shoplifting","LONGFELLOW",3,7,"20:01:00","02","2015","2015-02-12",-93.235672,44.951511
"9056","ARSON","Arson","LYNNHURST",5,10,"21:21:00","02","2015","2015-02-12",-93.299751,44.91177
"9057","ASLT2","Asslt W/dngrs Weapon","LIND - BOHANON",4,5,"17:00:00","02","2015","2015-02-12",-93.284637,45.043919
"9058","AUTOTH","Motor Vehicle Theft","STANDISH",3,8,"16:00:00","02","2015","2015-02-12",-93.236816,44.937569
"9059","ASLT4","Aslt-police/emerg P","NEAR - NORTH",4,5,"19:50:00","02","2015","2015-02-12",-93.302422,44.988098
